ID	OriginalText
aebb1e125549efdf	If this toxic air settles in the lungs, it can lead to a lingering cough with phlegm, which, if left untreated, may eventually turn into tuberculosis.
e142618caa63eb8a	Deal #G140%#E damage and increase Trash Talk chance by #G2#E stacks (#G66%#E), up to #G6#E stacks.
a6b615817130eb0d	Madam, bring the wine, eh?
b8307f5ff58a19ff	DMG +#G30%#E vs Ghost Master in Exhausted state
aa55266753cd9337	The clue giver either picks a word or enters their own, then gives a short clue. Other players can ask questions or guess, and the clue giver will reply.\nTry to guess the correct word based on their answers.
836982ca834ac82c	Your strike lands. The Colossus roars in pain. \nFrom the fish's crown, the River Deity crushes his mask. Golden light bursts from his eyes, lit with something unknown. \nHe draws his blade and points it to the heavens. Old grudges and new… all will be settled in this thunderous night.
dbc0c515ffb8d279	"Ask what the young girl meant by ""fate ordained by heaven"""
0000000000000000	
0000000000000000	
09f4dc9303f21f97	You count your coins
0000000000000000	
5b5cad4583de8d97	...The Cocoon Master?
0000000000000000	
d40b568a5064d6b5	"""Flying Petal Ferry"""
105ef75821abd6f0	An apprentice at the Evercare Clinic near Blissful Retreat. Once a sickly orphan named Doudou, he was healed and taken by Unfated Tian as a disciple. They share a quarrelsome but enduring bond for over a decade.
0000000000000000	
75a093becd314cea	Reach Lv.3 and complete Qinghe Main Story - Another New Wing
e2fbcbf0d6799a2c	Puppeteer - Curtaincall
72e906fa6ac6cf36	I heard from the others in the Rat Den that Gee's been really into brewing potions lately. Don't tell me he actually took the poison—ugh, forget I said that! Bad omen!
08fa439f1e39401a	Invite to Partnership
23c1275f4d50a3da	Long ago, the Vast Spring surged boundless to the sky.\nBefore the Xia ruled the land, rivers and mountains had already been claimed. \nThe Yellow River was drawn from Jishi, carved through the Loong Gate. Diverted by the pillars, and guided along its silted banks. \nWhere did loongs come from? They were raised by men. Where did loongs go? They were slain by men. \nWhat was diverted should not have been, what was dammed should not have held. The eight great plains were dredged, and the waters disappeared. \nAt Huzi Stream, the waters murmured, and songs rose from Xuanfang. To the River Deity who governs the current, we plead you to hold the river in your hand.
e6622a1cb0b8d1dc	Vitality is required to cast Mystic Skills. Certain recovery actions have a #Y50%#E chance to grant #Y1#E bonus Vitality. No bonus Vitality is rewarded when you gain Vitality by attacking, taking a hit, or successfully deflecting an attack.
db6c71c3b5950613	Pay attention in class, and stop thinking about learning to lead troops like your father, understand?
ed529de147695a9b	I see it now. If you go against them, they'll lock you up. Period.
3fbd0bd6cd4f1025	Random Set and Inner Way Tome
2892c78aca6dc546	Red moves first. Capture the opponent's General to win.
d8706f5c1f10f411	Requires Level 32 and completing Main Story [Setting Out]
08abaa0c0a4bc002	{}'s chance to resist Trash Talk has increased greatly! (3 stacks)
db626f41247fe692	Okay, okay. Now tell me who taught you that move.
14d36e10445f03c6	0
cd359332f281873e	A new Master of Grain has recently arrived at the Ever-Normal Granary. Locals whisper of past entanglements between him and the surrounding villages...
42e7e7f0450d2160	Wrestling Platform
0000000000000000	
0000000000000000	
220e47c2308a3793	Rewards for ranking on the Puppeteer - Overture Flawless Victory Leaderboard
0000000000000000	
177411e5da9efb80	Reach Partnership Lv.1
eafc980ab2585ca4	Scarred Zhang, the hunter from Finesteed Hamlet, has been holed up for days. Rumor has it a fortune teller warned him that karma would soon catch up to him...
706e7bf3d17ef5be	Your Partner is busy. Please wait a moment.
5a354dcbbcecd77a	Eastern Herald
a8a079aab4540b72	Opens every @T[wday_7,time_19,type_noLocal] and @T[wday_1,time_7]
6bd3e98363b13af5	Deliver the Custom Clothes to Ai Mei
85468bd6f36c2e66	Is the monk awake? What's happening here?
a17e677a90448c03	The hashtag end #NLineup for the Heroes Assembly#E is up! Let me see where Miss Bai Rong is!
cfdf6e85c596084c	So many guards ... Is this a plot?
c818bf9443fa3043	Bone Fracture
50fcd1badd0b0ee0	Complete the Lost Chapter Skill Theft - The Rightful Way.
a33c2db3198bbe58	Even worse! Sister Moth poured her heart into that painting, stroke by stroke. Do you know how long it takes to copy a single piece of art?
be980945d60977a6	A bone fracture prevents you from using Wallstride.
3934e72a2199fc19	"This charm features the inscription ""Pious Descendants of Qinghe"" on its front."
86d02d6612583d04	Deal #G110%#E damage; #G40%#E chance to increase Trash Talk Defense, stacking up to #G6#E times.
84797186e225c393	When using <Strategic Sword|781|#C|10101> to perform Martial Art Skills, Special Skills, and Charged Skills, during the recovery phase you can perform [#CUnrestricted Sword#E] to pursue the enemy, and can deal #Yhigh amount Bleed#E damage to targets with full Bleed stacks, while accumulating #CUnrestricted Sword Intent#E for yourself. When full, the next [#CUnrestricted Sword#E] is guaranteed to be a Comprehension hit. Each cast of [#CUnrestricted Sword#E] restores Stamina. When #CUnrestricted Sword Intent#E is not empty, high amount Bleed damage dealt is increased.
e7d3b47dae790a55	Are you just going to stand there? Go bring those tables their wine.
0000000000000000	
3c74c8264f3cf6f7	I've come to the west to see a friend.
0000000000000000	
fa82deabeec7173d	Whoa now, you been jabberin' all kinds a' nonsense! Guess I'll just have to let it slide.
5517fca7ff1a258e	Comprehend Inner Way
0000000000000000	
0000000000000000	
39fef83e65e19d87	Don't you worry, little one... I'll put a stop to whatever this troublemaker is planning
6f627ee58a1847a0	Reach Partnership Lv.3
5a2b49756d390177	He Ruiyang ignores everything around him, completely lost in his own fantasy.
282d1b0f537286f4	Ai Mei from Jadewood Court has a request for you. Disguise yourself as Ai Mu and retrieve a mysterious item from the Silken Veil Society.
b0e8237f4bf0f512	Hu Da expresses gratitude and begins to ponder deeply.
8152f501cc840664	Fraudulent Content
4c72c72486b11896	#YVitality#E is required to cast Mystic Skills. Certain recovery actions (excluding attacking, taking an attack, or deflecting an attack) have a chance to grant bonus Vitality.
c16ecf7a982b7682	Lament Scriptorium
7ddf9d509d91f62e	Bluster
2378900149a53574	Interact
0000000000000000	
305fe5486ed14636	Scenario Pose
a8bc312775726c50	Martial Art Skill
0000000000000000	
aab13ab5a70b4b74	Partnership
8a7ed061decc9da9	I should be asking the questions here. Huaixin Station is an imperial station. If people inside catch you sneaking around, that won't end well.
40f1e97fa1315f8c	Oh, senior brother, you're still awake!
37e0c17bd14bb2d4	Hysteria - Deer
ca0dd3f0f81e88f9	Main Story
391b742337175000	Sizing you up...
0000000000000000	
91df4b5e6231758e	...This is so cliché! It reads like a storybook.
0000000000000000	
8db115158d882e78	By the gods above…
ac09cbdc638dcb7a	<Martial Art Skill: Bladebound Thread> deals 10 bonus Qi damage when it hits a non-defending unit.
0000000000000000	
95241f2fa298bf82	Jin Bingcheng finishes his song and seems lost in thought.
d906701b8d33c5e0	"Ask about the ""Master Mu who is skilled in calligraphy"""
dacd826030a2cd95	You return to the Hall of Ten Thousand Souls, where the enigmatic elder still carves his tablets. \nYou feel you've stepped on something, and the tablets within the hall flip over one by one. \nRiver Deity Yu, River Deity Li Bing, River Deity Zhang Yanqing, River Deity Zhu Yu, River Deity Feng Yi... \n\nYet the central tablet remains blank, \nas if commemorating an ageless hero whose name is lost to time. \n\nThe floodwater recedes in the distance, unveiling the long-forgotten land \nand with it, humanity's eternal hope—rivers running clear, seas lying calm, and everlasting peace.
ae1d13ba898913e9	Partnership Level Rewards Distribution
3ed71bbb5392fc72	Oh, you have no idea. They...
0000000000000000	
0000000000000000	
8cd419fd9bce3951	Truly, the peach and plum blossoms of Yaoyao shine with radiant brilliance!
0d5ab3a3a986887f	Evaluating your chess skill...
a5d92395358606fb	brought down an entire bamboo grove!
dacb6063bbd2f69d	"Some advanced medical texts that were put aside neatly. Many of them showed signs of being read, and books on fungi and frost-related ailments were heavily annotated. \nWhat was extraordinary was that there were three different handwritings, with the names ""Sun Yuan"" and ""Zhu Yu"" signed after the first two kinds. The last handwriting did not have a sign, but... You feel like you've seen it before. "
685c72253df016af	Inner Way
cc794b22721b648c	No one is closer to Aunt Han than Unfated Tian. Perhaps Unfated Tian knows who this Chu Qingquan is. However, it seems there are others in the village who are aware of this matter...
11490d8d8538d905	Sleeping Puppet
0000000000000000	
db5fe8618e9a0d58	Then I’ll buy this one, it’s definitely better than yours!
0000000000000000	
fdfa62673527fa5b	When the Enhanced Trajectory of <Martial Art Skill: Emerald Barrier> is present, your ballistic skills deal 3 bonus Qi damage upon hitting a non-defending unit. 1-second trigger interval.
b2c858579766ac91	It's my sister…
83d45677f4b18a64	Have you heard…there’s news of Old Feng outside!
1d6eff682ee371e2	Whoa now, you been jabberin' all kinds a' nonsense! Guess I'll just have to let it slide.
1ecf601ffcfbb0ad	Leave
0000000000000000	
0000000000000000	
0000000000000000	
4e06dd29de4c7cd6	Reduces the Endurance needed to dash forward with Movement Mystic Skills [Skywalk Dash] while jumping by #Y10%#E. After landing, increases Movement Speed by #Y30%#E for #Y3#E seconds. Restores bonus HP (#Y1%#E Max HP +#Y1,000#E) after defeating any enemy.
d101cb3ee2793504	Unlocks or enhances Medicine Art: Inner Way: Spirit Surge.
123ac2d7dda58f78	"Ask more about the ""Lady Bai Rong"" mentioned by the Farer"
0000000000000000	
d26ec250614f8080	Increases the chance to trigger Trash Talk., stacking up to 6 times.
b5a518addf46eb98	A condition triggered by prolonged exposure to cold, causing stiffness akin to ice. If untreated, it may develop into cold affliction.
3c0954356e3ee7e4	By the looks of him, he's definitely trouble—and now he's asking for information about a bearded man. Maybe you can find out what he's after.
6fee93ee8a4a1ff1	Madiao Cards
3acb4906af77a364	"Five sworn brothers calling themselves the ""Five Rats"". The owners of Rat Den."
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
51199d93c09baf21	Oh, sorry, sir. We’re closed now. Please come back tomorrow!
8eb6cf429a4539b8	Sword Forge reward for Trial Challenge: River Deity
e6904dc499f9045b	Moths to a Shimmer
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
25d420af616dcc26	Everything at the Scarlet Imports is either a bestseller or an absolute bestseller.
a063c4271d297601	Requires 10 Fragments to fully comprehend this Inner Way.\n#HPassive Skill:#E Reduces the Endurance needed to dash forward with Movement Mystic Skills [Skywalk Dash] while jumping by #Y10%#E. After landing, increases Movement Speed by #Y30%#E for 3 seconds. Restores bonus HP (1% Max HP +1,000) after defeating any enemy.
0000000000000000	
c901d1fc01311380	For Inner Way comprehension.\n#HPassive:#E Second hit of Special Skill [Wind Vortex] triggers area knockback.
6a6ad4bb10334edb	After casting <Strategic Sword's|781|#C|10101> Martial Art Skill, Special Skill, or Charged Skill, press the skill button at the perfect timing during the ending phase to cast #YCrisscrossing Swords#E and unleash follow-up attacks. If the target has #Y5#E stacks of Bleed, remove all Bleed stacks and deal high Bleed damage once.
